DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2004,79.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2005,81.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2006,84.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2007,87.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2008,91.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2009,91.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2010,93.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2011,96.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2012,98.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2013,98.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2014,99.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2016,100.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2017,102.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2018,105.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2019,107.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2020,108.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2021,115.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EA20,2022,129.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,1998,57.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,1999,58.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2000,59.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2001,63.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2002,65.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2003,67.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2004,71.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2005,76.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2006,83.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2007,94.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2008,97.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2009,89.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2010,87.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2011,90.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2012,94.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2013,98.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2014,99.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2016,99.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2017,100.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2018,102.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2019,104.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2020,105.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2021,115.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EE,2022,135.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2000,79.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2001,81.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2002,83.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2003,85.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2004,88.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2005,91.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2006,95.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2007,99.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2008,104.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2009,104.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2010,106.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2011,107.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2012,107.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2013,105.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2014,102.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2016,98.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2017,98.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2018,99.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2019,99.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2020,99.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2021,102.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EL,2022,111.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1980,22.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1981,25.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1982,29.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1983,32.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1984,35.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1985,39.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1986,41.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1987,42.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1988,44.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1989,47.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1990,49.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1991,51.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1992,54.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1993,56.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1994,57.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1995,60.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1996,62.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1997,63.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1998,64.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,1999,65.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2000,68.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2001,70.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2002,71.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2003,73.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2004,76.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2005,80.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2006,85.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2007,89.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2008,94.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2009,95.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2010,97.5,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2011,101.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2012,100.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2013,101.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2014,101.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2016,98.7,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2017,100.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2018,103.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2019,104.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2020,103.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2021,112.3,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,ES,2022,127.0,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2000,71.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2001,72.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2002,74.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2003,75.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2004,78.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2005,80.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2006,83.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2007,87.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2008,91.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2009,91.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2010,93.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2011,96.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2012,97.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2013,98.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2014,99.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2016,100.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2017,103.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2018,106.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2019,108.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2020,109.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2021,116.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,EU27_2020,2022,130.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,1995,66.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,1996,66.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,1997,67.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,1998,69.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,1999,70.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2000,72.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2001,74.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2002,74.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2003,76.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2004,78.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2005,80.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2006,83.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2007,88.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2008,92.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2009,91.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2010,92.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2011,95.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2012,97.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2013,98.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2014,99.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2016,100.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2017,100.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2018,103.1,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2019,104.1,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2020,103.9,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2021,109.5,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,FI,2022,118.5,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,1999,45.6,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2000,50.8,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2001,56.5,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2002,59.9,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2003,62.2,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2004,65.8,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2005,68.1,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2006,72.1,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2007,77.6,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2008,83.4,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2009,85.9,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2010,85.6,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2011,86.1,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2012,90.2,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2013,94.4,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2014,96.7,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2015,100.0,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2016,101.6,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2017,108.6,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2018,114.4,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2019,125.7,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2020,139.4,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,HU,2021,161.3,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1990,52.7,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1991,57.0,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1992,59.9,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1993,61.5,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1994,63.7,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1995,65.0,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1996,66.1,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1997,67.7,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1998,66.8,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,1999,68.0,e
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,2000,70.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,2001,71.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,2002,74.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,2003,76.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTI,CPA_F41001_X_410014,NSA,I15,IT,2004,79.8,
